image_id,domain,split,image_path
2012-12-31 20_39_48,B (Winter),train,trainB/2012-12-31 20_39_48.jpg
2013-01-01 11_32_27,B (Winter),train,trainB/2013-01-01 11_32_27.jpg
2013-01-01 16_58_02,B (Winter),train,trainB/2013-01-01 16_58_02.jpg
2013-01-01 20_16_12,B (Winter),train,trainB/2013-01-01 20_16_12.jpg
2013-01-02 01_58_38,B (Winter),train,trainB/2013-01-02 01_58_38.jpg
2013-01-02 15_23_19,B (Winter),train,trainB/2013-01-02 15_23_19.jpg
2013-01-02 19_16_00,B (Winter),test,testB/2013-01-02 19_16_00.jpg
2013-01-03 17_57_00,B (Winter),test,testB/2013-01-03 17_57_00.jpg
2013-01-04 13_20_32,B (Winter),train,trainB/2013-01-04 13_20_32.jpg
2013-01-05 03_00_52,A (Summer),train,trainA/2013-01-05 03_00_52.jpg
2013-01-05 08_49_59,B (Winter),train,trainB/2013-01-05 08_49_59.jpg
2013-01-05 15_17_11,B (Winter),test,testB/2013-01-05 15_17_11.jpg
2013-01-06 09_20_34,B (Winter),train,trainB/2013-01-06 09_20_34.jpg
2013-01-06 10_44_09,B (Winter),train,trainB/2013-01-06 10_44_09.jpg
2013-01-07 05_55_45,B (Winter),train,trainB/2013-01-07 05_55_45.jpg
2013-01-08 00_53_51,B (Winter),test,testB/2013-01-08 00_53_51.jpg
2013-01-08 10_40_35,B (Winter),train,trainB/2013-01-08 10_40_35.jpg
2013-01-10 02_44_37,B (Winter),train,trainB/2013-01-10 02_44_37.jpg
2013-01-10 14_25_07,B (Winter),train,trainB/2013-01-10 14_25_07.jpg
2013-01-12 14_04_51,B (Winter),test,testB/2013-01-12 14_04_51.jpg
2013-01-12 16_35_06,B (Winter),train,trainB/2013-01-12 16_35_06.jpg
2013-01-13 11_31_35,B (Winter),train,trainB/2013-01-13 11_31_35.jpg
2013-01-14 08_33_43,B (Winter),train,trainB/2013-01-14 08_33_43.jpg
2013-01-14 09_23_44,B (Winter),train,trainB/2013-01-14 09_23_44.jpg
2013-01-14 12_08_57,B (Winter),train,trainB/2013-01-14 12_08_57.jpg
2013-01-14 18_06_53,B (Winter),train,trainB/2013-01-14 18_06_53.jpg
2013-01-14 18_37_13,B (Winter),train,trainB/2013-01-14 18_37_13.jpg
2013-01-14 21_55_52,B (Winter),train,trainB/2013-01-14 21_55_52.jpg
2013-01-15 02_25_31,B (Winter),test,testB/2013-01-15 02_25_31.jpg
2013-01-16 11_46_39,B (Winter),train,trainB/2013-01-16 11_46_39.jpg
2013-01-18 08_14_04,B (Winter),train,trainB/2013-01-18 08_14_04.jpg
2013-01-19 18_13_10,B (Winter),test,testB/2013-01-19 18_13_10.jpg
2013-01-20 14_46_57,B (Winter),train,trainB/2013-01-20 14_46_57.jpg
2013-01-21 10_49_37,A (Summer),train,trainA/2013-01-21 10_49_37.jpg
2013-01-22 19_54_48,B (Winter),train,trainB/2013-01-22 19_54_48.jpg
2013-01-23 08_02_01,B (Winter),test,testB/2013-01-23 08_02_01.jpg
2013-01-25 15_12_52,B (Winter),train,trainB/2013-01-25 15_12_52.jpg
2013-01-25 15_21_02,B (Winter),train,trainB/2013-01-25 15_21_02.jpg
2013-01-26 06_15_01,B (Winter),test,testB/2013-01-26 06_15_01.jpg
2013-01-26 12_12_13,B (Winter),train,trainB/2013-01-26 12_12_13.jpg
2013-01-26 16_26_49,B (Winter),train,trainB/2013-01-26 16_26_49.jpg
2013-01-27 11_46_15,B (Winter),train,trainB/2013-01-27 11_46_15.jpg
2013-01-27 15_14_57,B (Winter),train,trainB/2013-01-27 15_14_57.jpg
2013-01-27 15_17_04,B (Winter),train,trainB/2013-01-27 15_17_04.jpg
2013-01-27 15_35_53,B (Winter),train,trainB/2013-01-27 15_35_53.jpg
2013-01-27 17_15_44,B (Winter),train,trainB/2013-01-27 17_15_44.jpg
2013-01-27 18_03_08,B (Winter),train,trainB/2013-01-27 18_03_08.jpg
2013-01-29 18_31_32,B (Winter),train,trainB/2013-01-29 18_31_32.jpg
2013-01-30 09_15_46,B (Winter),train,trainB/2013-01-30 09_15_46.jpg
2013-01-30 12_51_20,B (Winter),test,testB/2013-01-30 12_51_20.jpg
2013-01-30 22_03_09,B (Winter),train,trainB/2013-01-30 22_03_09.jpg
2013-01-31 07_10_19,B (Winter),train,trainB/2013-01-31 07_10_19.jpg
2013-02-02 06_36_13,B (Winter),train,trainB/2013-02-02 06_36_13.jpg
2013-02-03 03_04_52,A (Summer),train,trainA/2013-02-03 03_04_52.jpg
2013-02-06 11_43_48,B (Winter),train,trainB/2013-02-06 11_43_48.jpg
2013-02-07 12_07_15,B (Winter),train,trainB/2013-02-07 12_07_15.jpg
2013-02-10 20_44_58,B (Winter),train,trainB/2013-02-10 20_44_58.jpg
2013-02-11 01_27_39,B (Winter),train,trainB/2013-02-11 01_27_39.jpg
2013-02-13 13_41_45,B (Winter),train,trainB/2013-02-13 13_41_45.jpg
2013-02-13 19_37_40,B (Winter),test,testB/2013-02-13 19_37_40.jpg
2013-02-13 22_06_40,B (Winter),test,testB/2013-02-13 22_06_40.jpg
2013-02-17 00_05_03,B (Winter),train,trainB/2013-02-17 00_05_03.jpg
2013-02-19 02_00_40,B (Winter),test,testB/2013-02-19 02_00_40.jpg
2013-02-20 08_05_00,B (Winter),test,testB/2013-02-20 08_05_00.jpg
2013-02-20 20_25_00,B (Winter),test,testB/2013-02-20 20_25_00.jpg
2013-02-20 23_26_59,B (Winter),train,trainB/2013-02-20 23_26_59.jpg
2013-02-22 14_02_04,B (Winter),train,trainB/2013-02-22 14_02_04.jpg
2013-02-24 09_23_47,B (Winter),train,trainB/2013-02-24 09_23_47.jpg
2013-02-24 15_06_24,B (Winter),train,trainB/2013-02-24 15_06_24.jpg
2013-02-24 23_08_09,B (Winter),train,trainB/2013-02-24 23_08_09.jpg
2013-02-25 22_22_08,B (Winter),train,trainB/2013-02-25 22_22_08.jpg
2013-02-27 11_07_29,B (Winter),train,trainB/2013-02-27 11_07_29.jpg
2013-02-27 15_19_23,B (Winter),train,trainB/2013-02-27 15_19_23.jpg
2013-02-28 21_42_46,B (Winter),train,trainB/2013-02-28 21_42_46.jpg
2013-03-02 03_57_51,B (Winter),test,testB/2013-03-02 03_57_51.jpg
2013-03-02 09_23_00,B (Winter),test,testB/2013-03-02 09_23_00.jpg
2013-03-02 13_38_23,B (Winter),train,trainB/2013-03-02 13_38_23.jpg
2013-03-02 14_33_27,B (Winter),train,trainB/2013-03-02 14_33_27.jpg
2013-03-03 13_10_55,B (Winter),train,trainB/2013-03-03 13_10_55.jpg
2013-03-07 20_49_39,B (Winter),train,trainB/2013-03-07 20_49_39.jpg
2013-03-08 02_15_17,B (Winter),train,trainB/2013-03-08 02_15_17.jpg
2013-03-08 07_49_21,B (Winter),test,testB/2013-03-08 07_49_21.jpg
2013-03-08 16_26_17,B (Winter),train,trainB/2013-03-08 16_26_17.jpg
2013-03-09 11_55_45,A (Summer),train,trainA/2013-03-09 11_55_45.jpg
2013-03-10 20_04_17,B (Winter),train,trainB/2013-03-10 20_04_17.jpg
2013-03-10 20_44_20,B (Winter),test,testB/2013-03-10 20_44_20.jpg
2013-03-11 12_18_04,B (Winter),train,trainB/2013-03-11 12_18_04.jpg
2013-03-12 07_35_16,B (Winter),train,trainB/2013-03-12 07_35_16.jpg
2013-03-12 19_35_40,B (Winter),test,testB/2013-03-12 19_35_40.jpg
2013-03-13 09_32_45,B (Winter),train,trainB/2013-03-13 09_32_45.jpg
2013-03-13 15_05_49,B (Winter),train,trainB/2013-03-13 15_05_49.jpg
2013-03-14 21_20_01,B (Winter),test,testB/2013-03-14 21_20_01.jpg
2013-03-16 22_09_40,B (Winter),test,testB/2013-03-16 22_09_40.jpg
2013-03-17 19_48_03,A (Summer),train,trainA/2013-03-17 19_48_03.jpg
2013-03-18 19_55_07,B (Winter),train,trainB/2013-03-18 19_55_07.jpg
2013-03-21 17_02_55,B (Winter),train,trainB/2013-03-21 17_02_55.jpg
2013-03-23 21_49_38,B (Winter),train,trainB/2013-03-23 21_49_38.jpg
2013-04-03 14_59_44,B (Winter),train,trainB/2013-04-03 14_59_44.jpg
2013-04-10 22_57_01,B (Winter),test,testB/2013-04-10 22_57_01.jpg
2013-05-03 06_54_00,B (Winter),test,testB/2013-05-03 06_54_00.jpg
2013-05-06 14_01_26,B (Winter),train,trainB/2013-05-06 14_01_26.jpg
2013-05-06 21_43_28,B (Winter),train,trainB/2013-05-06 21_43_28.jpg
2013-05-10 09_33_33,B (Winter),train,trainB/2013-05-10 09_33_33.jpg
2013-05-12 08_39_51,B (Winter),test,testB/2013-05-12 08_39_51.jpg
2013-05-13 20_58_17,B (Winter),train,trainB/2013-05-13 20_58_17.jpg
2013-05-15 08_10_03,A (Summer),train,trainA/2013-05-15 08_10_03.jpg
2013-05-15 14_16_11,B (Winter),test,testB/2013-05-15 14_16_11.jpg
2013-05-15 14_24_42,A (Summer),train,trainA/2013-05-15 14_24_42.jpg
2013-05-15 17_50_48,A (Summer),train,trainA/2013-05-15 17_50_48.jpg
2013-05-15 18_20_40,B (Winter),test,testB/2013-05-15 18_20_40.jpg
2013-05-15 18_32_36,A (Summer),train,trainA/2013-05-15 18_32_36.jpg
2013-05-16 18_12_46,A (Summer),train,trainA/2013-05-16 18_12_46.jpg
2013-05-17 16_33_43,A (Summer),train,trainA/2013-05-17 16_33_43.jpg
2013-05-18 04_38_17,A (Summer),train,trainA/2013-05-18 04_38_17.jpg
2013-05-18 12_10_06,A (Summer),train,trainA/2013-05-18 12_10_06.jpg
2013-05-19 15_50_15,A (Summer),train,trainA/2013-05-19 15_50_15.jpg
2013-05-22 00_17_20,B (Winter),test,testB/2013-05-22 00_17_20.jpg
2013-05-22 03_31_55,B (Winter),train,trainB/2013-05-22 03_31_55.jpg
2013-05-22 10_02_38,A (Summer),train,trainA/2013-05-22 10_02_38.jpg
2013-05-22 13_51_52,A (Summer),train,trainA/2013-05-22 13_51_52.jpg
2013-05-25 06_52_13,A (Summer),train,trainA/2013-05-25 06_52_13.jpg
2013-05-25 18_21_08,A (Summer),train,trainA/2013-05-25 18_21_08.jpg
2013-05-26 19_14_42,A (Summer),train,trainA/2013-05-26 19_14_42.jpg
2013-05-27 01_29_08,A (Summer),train,trainA/2013-05-27 01_29_08.jpg
2013-05-27 19_06_44,A (Summer),train,trainA/2013-05-27 19_06_44.jpg
2013-05-28 15_25_53,B (Winter),train,trainB/2013-05-28 15_25_53.jpg
2013-05-30 19_32_29,A (Summer),train,trainA/2013-05-30 19_32_29.jpg
2013-05-30 19_59_00,B (Winter),test,testB/2013-05-30 19_59_00.jpg
2013-06-01 09_21_55,A (Summer),train,trainA/2013-06-01 09_21_55.jpg
2013-06-01 14_34_42,A (Summer),train,trainA/2013-06-01 14_34_42.jpg
2013-06-02 05_46_39,A (Summer),train,trainA/2013-06-02 05_46_39.jpg
2013-06-02 14_29_53,A (Summer),train,trainA/2013-06-02 14_29_53.jpg
2013-06-02 16_50_07,A (Summer),train,trainA/2013-06-02 16_50_07.jpg
2013-06-03 01_16_59,B (Winter),train,trainB/2013-06-03 01_16_59.jpg
2013-06-05 20_47_05,A (Summer),train,trainA/2013-06-05 20_47_05.jpg
2013-06-06 20_08_08,A (Summer),train,trainA/2013-06-06 20_08_08.jpg
2013-06-06 23_59_34,A (Summer),train,trainA/2013-06-06 23_59_34.jpg
2013-06-07 23_07_25,A (Summer),train,trainA/2013-06-07 23_07_25.jpg
2013-06-09 09_04_47,A (Summer),train,trainA/2013-06-09 09_04_47.jpg
2013-06-10 05_46_13,A (Summer),train,trainA/2013-06-10 05_46_13.jpg
2013-06-10 12_58_17,A (Summer),train,trainA/2013-06-10 12_58_17.jpg
2013-06-12 15_59_24,A (Summer),train,trainA/2013-06-12 15_59_24.jpg
2013-06-13 04_10_15,A (Summer),train,trainA/2013-06-13 04_10_15.jpg
2013-06-14 01_54_39,A (Summer),train,trainA/2013-06-14 01_54_39.jpg
2013-06-14 14_47_49,A (Summer),train,trainA/2013-06-14 14_47_49.jpg
2013-06-15 16_32_24,A (Summer),train,trainA/2013-06-15 16_32_24.jpg
2013-06-15 18_15_22,A (Summer),train,trainA/2013-06-15 18_15_22.jpg
2013-06-15 20_21_49,A (Summer),train,trainA/2013-06-15 20_21_49.jpg
2013-06-16 17_46_13,A (Summer),train,trainA/2013-06-16 17_46_13.jpg
2013-06-17 19_19_48,A (Summer),train,trainA/2013-06-17 19_19_48.jpg
2013-06-20 05_12_46,A (Summer),train,trainA/2013-06-20 05_12_46.jpg
2013-06-20 20_56_06,A (Summer),train,trainA/2013-06-20 20_56_06.jpg
2013-06-21 12_07_40,B (Winter),test,testB/2013-06-21 12_07_40.jpg
2013-06-23 01_56_49,A (Summer),train,trainA/2013-06-23 01_56_49.jpg
2013-06-23 02_33_21,B (Winter),test,testB/2013-06-23 02_33_21.jpg
2013-06-23 08_20_19,A (Summer),train,trainA/2013-06-23 08_20_19.jpg
2013-06-23 11_12_40,B (Winter),test,testB/2013-06-23 11_12_40.jpg
2013-06-23 12_10_05,A (Summer),train,trainA/2013-06-23 12_10_05.jpg
2013-06-23 20_02_36,A (Summer),train,trainA/2013-06-23 20_02_36.jpg
2013-06-24 00_32_15,A (Summer),train,trainA/2013-06-24 00_32_15.jpg
2013-06-24 06_23_19,A (Summer),train,trainA/2013-06-24 06_23_19.jpg
2013-06-24 15_26_24,A (Summer),train,trainA/2013-06-24 15_26_24.jpg
2013-06-24 19_30_19,A (Summer),train,trainA/2013-06-24 19_30_19.jpg
2013-06-25 04_45_48,A (Summer),train,trainA/2013-06-25 04_45_48.jpg
2013-06-25 10_15_25,A (Summer),train,trainA/2013-06-25 10_15_25.jpg
2013-06-25 15_07_57,B (Winter),train,trainB/2013-06-25 15_07_57.jpg
2013-06-25 18_21_37,A (Summer),train,trainA/2013-06-25 18_21_37.jpg
2013-06-25 19_25_21,B (Winter),test,testB/2013-06-25 19_25_21.jpg
2013-06-25 21_57_38,A (Summer),train,trainA/2013-06-25 21_57_38.jpg
2013-06-25 22_38_29,A (Summer),train,trainA/2013-06-25 22_38_29.jpg
2013-06-26 11_38_42,A (Summer),train,trainA/2013-06-26 11_38_42.jpg
2013-06-27 03_56_41,B (Winter),test,testB/2013-06-27 03_56_41.jpg
2013-06-28 12_07_30,B (Winter),test,testB/2013-06-28 12_07_30.jpg
2013-06-28 20_38_52,A (Summer),train,trainA/2013-06-28 20_38_52.jpg
2013-06-30 09_29_27,A (Summer),train,trainA/2013-06-30 09_29_27.jpg
2013-07-02 12_13_34,A (Summer),train,trainA/2013-07-02 12_13_34.jpg
2013-07-02 19_59_13,A (Summer),train,trainA/2013-07-02 19_59_13.jpg
2013-07-03 10_12_18,A (Summer),train,trainA/2013-07-03 10_12_18.jpg
2013-07-04 05_27_51,B (Winter),test,testB/2013-07-04 05_27_51.jpg
2013-07-04 10_15_56,A (Summer),train,trainA/2013-07-04 10_15_56.jpg
2013-07-04 19_35_59,A (Summer),train,trainA/2013-07-04 19_35_59.jpg
2013-07-04 20_50_50,B (Winter),test,testB/2013-07-04 20_50_50.jpg
2013-07-05 15_54_12,B (Winter),train,trainB/2013-07-05 15_54_12.jpg
2013-07-06 17_30_17,A (Summer),train,trainA/2013-07-06 17_30_17.jpg
2013-07-06 22_41_01,B (Winter),test,testB/2013-07-06 22_41_01.jpg
2013-07-07 15_25_06,A (Summer),train,trainA/2013-07-07 15_25_06.jpg
2013-07-08 17_57_48,A (Summer),train,trainA/2013-07-08 17_57_48.jpg
2013-07-09 12_01_15,A (Summer),train,trainA/2013-07-09 12_01_15.jpg
2013-07-11 11_43_11,B (Winter),test,testB/2013-07-11 11_43_11.jpg
2013-07-11 13_20_23,B (Winter),train,trainB/2013-07-11 13_20_23.jpg
2013-07-12 14_04_28,A (Summer),train,trainA/2013-07-12 14_04_28.jpg
2013-07-12 14_49_05,A (Summer),train,trainA/2013-07-12 14_49_05.jpg
2013-07-12 20_32_51,B (Winter),test,testB/2013-07-12 20_32_51.jpg
2013-07-13 04_05_49,A (Summer),train,trainA/2013-07-13 04_05_49.jpg
2013-07-14 06_39_09,A (Summer),train,trainA/2013-07-14 06_39_09.jpg
2013-07-15 12_53_24,A (Summer),train,trainA/2013-07-15 12_53_24.jpg
2013-07-15 21_12_17,A (Summer),train,trainA/2013-07-15 21_12_17.jpg
2013-07-15 21_31_46,A (Summer),train,trainA/2013-07-15 21_31_46.jpg
2013-07-15 22_59_48,B (Winter),train,trainB/2013-07-15 22_59_48.jpg
2013-07-16 00_17_37,A (Summer),train,trainA/2013-07-16 00_17_37.jpg
2013-07-17 03_13_45,A (Summer),train,trainA/2013-07-17 03_13_45.jpg
2013-07-17 14_53_25,A (Summer),train,trainA/2013-07-17 14_53_25.jpg
2013-07-17 19_41_55,A (Summer),train,trainA/2013-07-17 19_41_55.jpg
2013-07-17 21_01_55,A (Summer),train,trainA/2013-07-17 21_01_55.jpg
2013-07-19 16_58_23,A (Summer),train,trainA/2013-07-19 16_58_23.jpg
2013-07-19 17_13_59,A (Summer),train,trainA/2013-07-19 17_13_59.jpg
2013-07-19 20_17_50,B (Winter),test,testB/2013-07-19 20_17_50.jpg
2013-07-20 01_19_13,A (Summer),train,trainA/2013-07-20 01_19_13.jpg
2013-07-20 13_18_56,A (Summer),train,trainA/2013-07-20 13_18_56.jpg
2013-07-20 14_55_02,A (Summer),train,trainA/2013-07-20 14_55_02.jpg
2013-07-20 17_25_33,A (Summer),train,trainA/2013-07-20 17_25_33.jpg
2013-07-21 06_18_45,A (Summer),train,trainA/2013-07-21 06_18_45.jpg
2013-07-22 00_17_40,B (Winter),test,testB/2013-07-22 00_17_40.jpg
2013-07-22 06_08_08,A (Summer),train,trainA/2013-07-22 06_08_08.jpg
2013-07-22 14_06_24,A (Summer),train,trainA/2013-07-22 14_06_24.jpg
2013-07-22 23_21_24,A (Summer),train,trainA/2013-07-22 23_21_24.jpg
2013-07-24 18_56_26,A (Summer),train,trainA/2013-07-24 18_56_26.jpg
2013-07-25 14_04_10,B (Winter),test,testB/2013-07-25 14_04_10.jpg
2013-07-26 17_38_23,A (Summer),train,trainA/2013-07-26 17_38_23.jpg
2013-07-26 22_58_48,A (Summer),train,trainA/2013-07-26 22_58_48.jpg
2013-07-27 04_16_21,B (Winter),test,testB/2013-07-27 04_16_21.jpg
2013-07-27 17_34_56,A (Summer),train,trainA/2013-07-27 17_34_56.jpg
2013-07-27 18_00_56,A (Summer),train,trainA/2013-07-27 18_00_56.jpg
2013-07-28 02_39_42,A (Summer),train,trainA/2013-07-28 02_39_42.jpg
2013-07-28 12_27_06,A (Summer),train,trainA/2013-07-28 12_27_06.jpg
2013-07-28 14_28_19,A (Summer),train,trainA/2013-07-28 14_28_19.jpg
2013-07-28 20_06_34,A (Summer),train,trainA/2013-07-28 20_06_34.jpg
2013-07-29 09_31_29,A (Summer),train,trainA/2013-07-29 09_31_29.jpg
2013-07-29 12_00_02,A (Summer),train,trainA/2013-07-29 12_00_02.jpg
2013-07-29 18_38_51,B (Winter),test,testB/2013-07-29 18_38_51.jpg
2013-07-29 19_19_05,A (Summer),train,trainA/2013-07-29 19_19_05.jpg
2013-07-29 19_27_22,A (Summer),train,trainA/2013-07-29 19_27_22.jpg
2013-07-30 01_34_48,A (Summer),train,trainA/2013-07-30 01_34_48.jpg
2013-07-30 08_14_38,A (Summer),train,trainA/2013-07-30 08_14_38.jpg
2013-07-30 15_39_56,A (Summer),train,trainA/2013-07-30 15_39_56.jpg
2013-07-31 16_08_05,A (Summer),train,trainA/2013-07-31 16_08_05.jpg
2013-07-31 18_38_06,A (Summer),train,trainA/2013-07-31 18_38_06.jpg
2013-07-31 21_08_47,A (Summer),train,trainA/2013-07-31 21_08_47.jpg
2013-08-01 00_20_40,B (Winter),test,testB/2013-08-01 00_20_40.jpg
2013-08-02 09_18_58,A (Summer),train,trainA/2013-08-02 09_18_58.jpg
2013-08-02 10_39_27,A (Summer),train,trainA/2013-08-02 10_39_27.jpg
2013-08-02 10_45_24,A (Summer),train,trainA/2013-08-02 10_45_24.jpg
2013-08-02 12_43_14,A (Summer),train,trainA/2013-08-02 12_43_14.jpg
2013-08-03 01_14_53,A (Summer),train,trainA/2013-08-03 01_14_53.jpg
2013-08-03 14_02_23,A (Summer),train,trainA/2013-08-03 14_02_23.jpg
2013-08-03 14_48_15,A (Summer),train,trainA/2013-08-03 14_48_15.jpg
2013-08-05 18_28_34,A (Summer),train,trainA/2013-08-05 18_28_34.jpg
2013-08-05 19_48_23,A (Summer),train,trainA/2013-08-05 19_48_23.jpg
2013-08-06 09_04_50,B (Winter),test,testB/2013-08-06 09_04_50.jpg
2013-08-06 13_31_24,A (Summer),train,trainA/2013-08-06 13_31_24.jpg
2013-08-06 18_52_22,A (Summer),train,trainA/2013-08-06 18_52_22.jpg
2013-08-06 22_22_17,A (Summer),train,trainA/2013-08-06 22_22_17.jpg
2013-08-07 08_22_20,B (Winter),test,testB/2013-08-07 08_22_20.jpg
2013-08-07 12_34_48,A (Summer),train,trainA/2013-08-07 12_34_48.jpg
2013-08-07 17_58_46,A (Summer),train,trainA/2013-08-07 17_58_46.jpg
2013-08-07 19_58_18,A (Summer),train,trainA/2013-08-07 19_58_18.jpg
2013-08-07 20_15_47,A (Summer),train,trainA/2013-08-07 20_15_47.jpg
2013-08-08 08_25_11,B (Winter),test,testB/2013-08-08 08_25_11.jpg
2013-08-09 06_07_54,A (Summer),train,trainA/2013-08-09 06_07_54.jpg
2013-08-09 19_32_58,A (Summer),train,trainA/2013-08-09 19_32_58.jpg
2013-08-09 20_45_31,B (Winter),test,testB/2013-08-09 20_45_31.jpg
2013-08-10 08_47_05,A (Summer),train,trainA/2013-08-10 08_47_05.jpg
2013-08-10 15_55_43,A (Summer),train,trainA/2013-08-10 15_55_43.jpg
2013-08-11 04_45_34,A (Summer),train,trainA/2013-08-11 04_45_34.jpg
2013-08-12 00_09_52,A (Summer),train,trainA/2013-08-12 00_09_52.jpg
2013-08-12 08_52_04,A (Summer),train,trainA/2013-08-12 08_52_04.jpg
2013-08-12 15_49_12,A (Summer),train,trainA/2013-08-12 15_49_12.jpg
2013-08-12 21_43_30,B (Winter),test,testB/2013-08-12 21_43_30.jpg
2013-08-13 00_41_12,A (Summer),train,trainA/2013-08-13 00_41_12.jpg
2013-08-13 13_07_51,B (Winter),test,testB/2013-08-13 13_07_51.jpg
2013-08-13 18_43_48,A (Summer),train,trainA/2013-08-13 18_43_48.jpg
2013-08-13 19_19_34,A (Summer),train,trainA/2013-08-13 19_19_34.jpg
2013-08-13 19_51_41,B (Winter),test,testB/2013-08-13 19_51_41.jpg
2013-08-13 20_12_30,B (Winter),test,testB/2013-08-13 20_12_30.jpg
2013-08-14 08_21_27,A (Summer),train,trainA/2013-08-14 08_21_27.jpg
2013-08-14 13_39_08,A (Summer),train,trainA/2013-08-14 13_39_08.jpg
2013-08-15 02_00_27,A (Summer),train,trainA/2013-08-15 02_00_27.jpg
2013-08-15 08_58_14,A (Summer),train,trainA/2013-08-15 08_58_14.jpg
2013-08-16 13_32_02,A (Summer),train,trainA/2013-08-16 13_32_02.jpg
2013-08-17 03_43_50,B (Winter),test,testB/2013-08-17 03_43_50.jpg
2013-08-17 07_59_38,A (Summer),train,trainA/2013-08-17 07_59_38.jpg
2013-08-17 19_48_52,A (Summer),train,trainA/2013-08-17 19_48_52.jpg
2013-08-18 01_26_03,A (Summer),train,trainA/2013-08-18 01_26_03.jpg
2013-08-18 06_29_45,A (Summer),train,trainA/2013-08-18 06_29_45.jpg
2013-08-18 08_18_48,A (Summer),train,trainA/2013-08-18 08_18_48.jpg
2013-08-18 09_33_02,A (Summer),train,trainA/2013-08-18 09_33_02.jpg
2013-08-18 18_56_23,A (Summer),train,trainA/2013-08-18 18_56_23.jpg
2013-08-19 03_41_52,A (Summer),train,trainA/2013-08-19 03_41_52.jpg
2013-08-19 15_21_44,A (Summer),train,trainA/2013-08-19 15_21_44.jpg
2013-08-19 17_13_00,B (Winter),test,testB/2013-08-19 17_13_00.jpg
2013-08-19 17_50_47,A (Summer),train,trainA/2013-08-19 17_50_47.jpg
2013-08-20 01_06_51,B (Winter),test,testB/2013-08-20 01_06_51.jpg
2013-08-20 17_13_33,A (Summer),train,trainA/2013-08-20 17_13_33.jpg
2013-08-21 04_54_41,B (Winter),test,testB/2013-08-21 04_54_41.jpg
2013-08-21 08_03_04,A (Summer),train,trainA/2013-08-21 08_03_04.jpg
2013-08-21 18_38_46,A (Summer),train,trainA/2013-08-21 18_38_46.jpg
2013-08-22 00_47_11,B (Winter),test,testB/2013-08-22 00_47_11.jpg
2013-08-23 20_48_11,B (Winter),test,testB/2013-08-23 20_48_11.jpg
2013-08-24 05_57_27,A (Summer),train,trainA/2013-08-24 05_57_27.jpg
2013-08-24 17_02_16,A (Summer),train,trainA/2013-08-24 17_02_16.jpg
2013-08-24 19_50_24,A (Summer),train,trainA/2013-08-24 19_50_24.jpg
2013-08-25 12_27_25,A (Summer),train,trainA/2013-08-25 12_27_25.jpg
2013-08-25 13_40_59,A (Summer),train,trainA/2013-08-25 13_40_59.jpg
2013-08-25 19_36_23,A (Summer),train,trainA/2013-08-25 19_36_23.jpg
2013-08-26 01_13_38,A (Summer),train,trainA/2013-08-26 01_13_38.jpg
2013-08-27 12_17_11,B (Winter),test,testB/2013-08-27 12_17_11.jpg
2013-08-27 20_04_35,A (Summer),train,trainA/2013-08-27 20_04_35.jpg
2013-08-28 06_26_41,B (Winter),test,testB/2013-08-28 06_26_41.jpg
2013-08-29 21_39_03,B (Winter),train,trainB/2013-08-29 21_39_03.jpg
2013-08-30 09_31_33,A (Summer),train,trainA/2013-08-30 09_31_33.jpg
2013-08-31 12_35_54,A (Summer),train,trainA/2013-08-31 12_35_54.jpg
2013-09-01 10_07_09,A (Summer),train,trainA/2013-09-01 10_07_09.jpg
2013-09-01 10_57_15,A (Summer),train,trainA/2013-09-01 10_57_15.jpg
2013-09-01 11_43_59,A (Summer),train,trainA/2013-09-01 11_43_59.jpg
2013-09-01 18_51_20,B (Winter),test,testB/2013-09-01 18_51_20.jpg
2013-09-02 08_06_11,B (Winter),test,testB/2013-09-02 08_06_11.jpg
2013-09-02 11_07_31,B (Winter),test,testB/2013-09-02 11_07_31.jpg
2013-09-02 13_12_13,A (Summer),train,trainA/2013-09-02 13_12_13.jpg
2013-09-02 21_17_26,A (Summer),train,trainA/2013-09-02 21_17_26.jpg
2013-09-04 08_52_21,B (Winter),test,testB/2013-09-04 08_52_21.jpg
2013-09-04 14_58_35,A (Summer),train,trainA/2013-09-04 14_58_35.jpg
2013-09-05 16_26_57,A (Summer),train,trainA/2013-09-05 16_26_57.jpg
2013-09-06 17_59_12,B (Winter),train,trainB/2013-09-06 17_59_12.jpg
